Channel	ROC	FEB	FEBchannel
15894	12	16	11
15895	12	18	11
15896	12	16	12
15897	12	18	12
15898	12	16	13
15899	12	18	13
15900	12	16	14
15901	12	18	14
15902	12	16	15
15903	12	18	15
15904	12	16	16
15905	12	18	16
15906	12	16	17
15907	12	18	17
15908	12	16	18
15909	12	18	18
15910	12	16	19
15911	12	18	19
15912	12	16	20
15913	12	18	20
15914	12	16	21
15915	12	18	21
15916	12	16	22
15917	12	18	22
15918	12	16	23
15919	12	18	23
15920	12	16	24
15921	12	18	24
15922	12	16	25
15923	12	18	25
15924	12	16	26
15925	12	18	26
15926	12	16	27
15927	12	18	27
15928	12	16	28
15929	12	18	28
15930	12	16	29
15931	12	18	29
15932	12	16	30
15933	12	18	30
15934	12	16	31
15935	12	18	31
15936	12	16	32
15937	12	18	32
15938	12	16	33
15939	12	18	33
15940	12	16	34
15941	12	18	34
15942	12	16	35
15943	12	18	35
15944	12	16	36
15945	12	18	36
15946	12	16	37
15947	12	18	37
15948	12	16	38
15949	12	18	38
15950	12	16	39
15951	12	18	39
15952	12	16	40
15953	12	18	40
15954	12	16	41
15955	12	18	41
15956	12	16	42
15957	12	18	42
15958	12	16	43
15959	12	18	43
15960	12	16	44
15961	12	18	44
15962	12	16	45
15963	12	18	45
15964	12	16	46
15965	12	18	46
15966	12	16	47
15967	12	18	47
15968	12	16	48
15969	12	18	48
15970	12	16	49
15971	12	18	49
15972	12	16	50
15973	12	18	50
15974	12	16	51
15975	12	18	51
15976	12	16	52
15977	12	18	52
15978	12	16	53
15979	12	18	53
15980	12	16	54
15981	12	18	54
15982	12	16	55
15983	12	18	55
15984	12	16	56
15985	12	18	56
15986	12	16	57
15987	12	18	57
15988	12	16	58
15989	12	18	58
15990	12	16	59
15991	12	18	59
15992	12	16	60
15993	12	18	60
15994	12	16	61
15995	12	18	61
15996	12	16	62
15997	12	18	62
15998	12	16	63
15999	12	18	63
16000	12	17	0
16001	12	19	0
16002	12	17	1
16003	12	19	1
16004	12	17	2
16005	12	19	2
16006	12	17	3
16007	12	19	3
16008	12	17	4
16009	12	19	4
16010	12	17	5
16011	12	19	5
16012	12	17	6
16013	12	19	6
16014	12	17	7
16015	12	19	7
16016	12	17	8
16017	12	19	8
16018	12	17	9
16019	12	19	9
16020	12	17	10
16021	12	19	10
16022	12	17	11
16023	12	19	11
16024	12	17	12
16025	12	19	12
16026	12	17	13
16027	12	19	13
16028	12	17	14
16029	12	19	14
16030	12	17	15
16031	12	19	15
16032	12	17	16
16033	12	19	16
16034	12	17	17
16035	12	19	17
16036	12	17	18
16037	12	19	18
16038	12	17	19
16039	12	19	19
16040	12	17	20
16041	12	19	20
16042	12	17	21
16043	12	19	21
16044	12	17	22
16045	12	19	22
16046	12	17	23
16047	12	19	23
16048	12	17	24
16049	12	19	24
16050	12	17	25
16051	12	19	25
16052	12	17	26
16053	12	19	26
16054	12	17	27
16055	12	19	27
16056	12	17	28
16057	12	19	28
16058	12	17	29
16059	12	19	29
16060	12	17	30
16061	12	19	30
16062	12	17	31
16063	12	19	31
16064	12	17	32
16065	12	19	32
16066	12	17	33
16067	12	19	33
16068	12	17	34
16069	12	19	34
16070	12	17	35
16071	12	19	35
16072	12	17	36
16073	12	19	36
16074	12	17	37
16075	12	19	37
16076	12	17	38
16077	12	19	38
16078	12	17	39
16079	12	19	39
16080	12	17	40
16081	12	19	40
16082	12	17	41
16083	12	19	41
16084	12	17	42
16085	12	19	42
16086	12	17	43
16087	12	19	43
16088	12	17	44
16089	12	19	44
16090	12	17	45
16091	12	19	45
16092	12	17	46
16093	12	19	46
16094	12	17	47
16095	12	19	47
16096	12	17	48
16097	12	19	48
16098	12	17	49
16099	12	19	49
16100	12	17	50
16101	12	19	50
16102	12	17	51
16103	12	19	51
16104	12	17	52
16105	12	19	52
16106	12	17	53
16107	12	19	53
16108	12	17	54
16109	12	19	54
16110	12	17	55
16111	12	19	55
16112	12	17	56
16113	12	19	56
16114	12	17	57
16115	12	19	57
16116	12	17	58
16117	12	19	58
16118	12	17	59
16119	12	19	59
16120	12	17	60
16121	12	19	60
16122	12	17	61
16123	12	19	61
16124	12	17	62
16125	12	19	62
16126	12	17	63
16127	12	19	63
16128	12	20	0
16129	12	22	0
16130	12	20	1
16131	12	22	1
16132	12	20	2
16133	12	22	2
16134	12	20	3
16135	12	22	3
16136	12	20	4
16137	12	22	4
16138	12	20	5
16139	12	22	5
16140	12	20	6
16141	12	22	6
16142	12	20	7
16143	12	22	7
16144	12	20	8
16145	12	22	8
16146	12	20	9
16147	12	22	9
16148	12	20	10
16149	12	22	10
16150	12	20	11
16151	12	22	11
16152	12	20	12
16153	12	22	12
16154	12	20	13
16155	12	22	13
16156	12	20	14
16157	12	22	14
16158	12	20	15
16159	12	22	15
16160	12	20	16
16161	12	22	16
16162	12	20	17
16163	12	22	17
16164	12	20	18
16165	12	22	18
16166	12	20	19
16167	12	22	19
16168	12	20	20
16169	12	22	20
16170	12	20	21
16171	12	22	21
16172	12	20	22
16173	12	22	22
16174	12	20	23
16175	12	22	23
16176	12	20	24
16177	12	22	24
16178	12	20	25
16179	12	22	25
16180	12	20	26
16181	12	22	26
16182	12	20	27
16183	12	22	27
16184	12	20	28
16185	12	22	28
16186	12	20	29
16187	12	22	29
16188	12	20	30
16189	12	22	30
16190	12	20	31
16191	12	22	31
16192	12	20	32
16193	12	22	32
16194	12	20	33
16195	12	22	33
16196	12	20	34
16197	12	22	34
16198	12	20	35
16199	12	22	35
16200	12	20	36
16201	12	22	36
16202	12	20	37
16203	12	22	37
16204	12	20	38
16205	12	22	38
16206	12	20	39
16207	12	22	39
16208	12	20	40
16209	12	22	40
16210	12	20	41
16211	12	22	41
16212	12	20	42
16213	12	22	42
16214	12	20	43
16215	12	22	43
16216	12	20	44
16217	12	22	44
16218	12	20	45
16219	12	22	45
16220	12	20	46
16221	12	22	46
16222	12	20	47
16223	12	22	47
16224	12	20	48
16225	12	22	48
16226	12	20	49
16227	12	22	49
16228	12	20	50
16229	12	22	50
16230	12	20	51
16231	12	22	51
16232	12	20	52
16233	12	22	52
16234	12	20	53
16235	12	22	53
16236	12	20	54
16237	12	22	54
16238	12	20	55
16239	12	22	55
16240	12	20	56
16241	12	22	56
16242	12	20	57
16243	12	22	57
16244	12	20	58
16245	12	22	58
16246	12	20	59
16247	12	22	59
16248	12	20	60
16249	12	22	60
16250	12	20	61
16251	12	22	61
16252	12	20	62
16253	12	22	62
16254	12	20	63
16255	12	22	63
16256	12	21	0
16257	12	23	0
16258	12	21	1
16259	12	23	1
16260	12	21	2
16261	12	23	2
16262	12	21	3
16263	12	23	3
16264	12	21	4
16265	12	23	4
16266	12	21	5
16267	12	23	5
16268	12	21	6
16269	12	23	6
16270	12	21	7
16271	12	23	7
16272	12	21	8
16273	12	23	8
16274	12	21	9
16275	12	23	9
16276	12	21	10
16277	12	23	10
16278	12	21	11
16279	12	23	11
16280	12	21	12
16281	12	23	12
16282	12	21	13
16283	12	23	13
16284	12	21	14
16285	12	23	14
16286	12	21	15
16287	12	23	15
16288	12	21	16
16289	12	23	16
16290	12	21	17
16291	12	23	17
16292	12	21	18
16293	12	23	18
16294	12	21	19
16295	12	23	19
16296	12	21	20
16297	12	23	20
16298	12	21	21
16299	12	23	21
16300	12	21	22
16301	12	23	22
16302	12	21	23
16303	12	23	23
16304	12	21	24
16305	12	23	24
16306	12	21	25
16307	12	23	25
16308	12	21	26
16309	12	23	26
16310	12	21	27
16311	12	23	27
16312	12	21	28
16313	12	23	28
16314	12	21	29
16315	12	23	29
16316	12	21	30
16317	12	23	30
16318	12	21	31
16319	12	23	31
16320	12	21	32
16321	12	23	32
16322	12	21	33
16323	12	23	33
16324	12	21	34
16325	12	23	34
16326	12	21	35
16327	12	23	35
16328	12	21	36
16329	12	23	36
16330	12	21	37
16331	12	23	37
16332	12	21	38
16333	12	23	38
16334	12	21	39
16335	12	23	39
16336	12	21	40
16337	12	23	40
16338	12	21	41
16339	12	23	41
16340	12	21	42
16341	12	23	42
16342	12	21	43
16343	12	23	43
16344	12	21	44
16345	12	23	44
16346	12	21	45
16347	12	23	45
16348	12	21	46
16349	12	23	46
16350	12	21	47
16351	12	23	47
16352	12	21	48
16353	12	23	48
16354	12	21	49
16355	12	23	49
16356	12	21	50
16357	12	23	50
16358	12	21	51
16359	12	23	51
16360	12	21	52
16361	12	23	52
16362	12	21	53
16363	12	23	53
16364	12	21	54
16365	12	23	54
16366	12	21	55
16367	12	23	55
16368	12	21	56
16369	12	23	56
16370	12	21	57
16371	12	23	57
16372	12	21	58
16373	12	23	58
16374	12	21	59
16375	12	23	59
16376	12	21	60
16377	12	23	60
16378	12	21	61
16379	12	23	61
16380	12	21	62
16381	12	23	62
16382	12	21	63
16383	12	23	63
16384	13	0	0
16385	13	2	0
16386	13	0	1
16387	13	2	1
16388	13	0	2
16389	13	2	2
16390	13	0	3
16391	13	2	3
16392	13	0	4
16393	13	2	4
16394	13	0	5
16395	13	2	5
16396	13	0	6
16397	13	2	6
16398	13	0	7
16399	13	2	7
16400	13	0	8
16401	13	2	8
16402	13	0	9
16403	13	2	9
16404	13	0	10
16405	13	2	10
16406	13	0	11
16407	13	2	11
16408	13	0	12
16409	13	2	12
16410	13	0	13
16411	13	2	13
16412	13	0	14
16413	13	2	14
16414	13	0	15
16415	13	2	15
16416	13	0	16
16417	13	2	16
16418	13	0	17
16419	13	2	17
16420	13	0	18
16421	13	2	18
16422	13	0	19
16423	13	2	19
16424	13	0	20
16425	13	2	20
16426	13	0	21
16427	13	2	21
16428	13	0	22
16429	13	2	22
16430	13	0	23
16431	13	2	23
16432	13	0	24
16433	13	2	24
16434	13	0	25
16435	13	2	25
16436	13	0	26
16437	13	2	26
16438	13	0	27
16439	13	2	27
16440	13	0	28
16441	13	2	28
16442	13	0	29
16443	13	2	29
16444	13	0	30
16445	13	2	30
16446	13	0	31
16447	13	2	31
16448	13	0	32
16449	13	2	32
16450	13	0	33
16451	13	2	33
16452	13	0	34
16453	13	2	34
16454	13	0	35
16455	13	2	35
16456	13	0	36
16457	13	2	36
16458	13	0	37
16459	13	2	37
16460	13	0	38
16461	13	2	38
16462	13	0	39
16463	13	2	39
16464	13	0	40
16465	13	2	40
16466	13	0	41
16467	13	2	41
16468	13	0	42
16469	13	2	42
16470	13	0	43
16471	13	2	43
16472	13	0	44
16473	13	2	44
16474	13	0	45
16475	13	2	45
16476	13	0	46
16477	13	2	46
16478	13	0	47
16479	13	2	47
16480	13	0	48
16481	13	2	48
16482	13	0	49
16483	13	2	49
16484	13	0	50
16485	13	2	50
16486	13	0	51
16487	13	2	51
16488	13	0	52
16489	13	2	52
16490	13	0	53
16491	13	2	53
16492	13	0	54
16493	13	2	54
16494	13	0	55
16495	13	2	55
16496	13	0	56
16497	13	2	56
16498	13	0	57
16499	13	2	57
16500	13	0	58
16501	13	2	58
16502	13	0	59
16503	13	2	59
16504	13	0	60
16505	13	2	60
16506	13	0	61
16507	13	2	61
16508	13	0	62
16509	13	2	62
16510	13	0	63
16511	13	2	63
16512	13	1	0
16513	13	3	0
16514	13	1	1
16515	13	3	1
16516	13	1	2
16517	13	3	2
16518	13	1	3
16519	13	3	3
16520	13	1	4
16521	13	3	4
16522	13	1	5
16523	13	3	5
16524	13	1	6
16525	13	3	6
16526	13	1	7
16527	13	3	7
16528	13	1	8
16529	13	3	8
16530	13	1	9
16531	13	3	9
16532	13	1	10
16533	13	3	10
16534	13	1	11
16535	13	3	11
16536	13	1	12
16537	13	3	12
16538	13	1	13
16539	13	3	13
16540	13	1	14
16541	13	3	14
16542	13	1	15
16543	13	3	15
16544	13	1	16
16545	13	3	16
16546	13	1	17
16547	13	3	17
16548	13	1	18
16549	13	3	18
16550	13	1	19
16551	13	3	19
16552	13	1	20
16553	13	3	20
16554	13	1	21
16555	13	3	21
16556	13	1	22
16557	13	3	22
16558	13	1	23
16559	13	3	23
16560	13	1	24
16561	13	3	24
16562	13	1	25
16563	13	3	25
16564	13	1	26
16565	13	3	26
16566	13	1	27
16567	13	3	27
16568	13	1	28
16569	13	3	28
16570	13	1	29
16571	13	3	29
16572	13	1	30
16573	13	3	30
16574	13	1	31
16575	13	3	31
16576	13	1	32
16577	13	3	32
16578	13	1	33
16579	13	3	33
16580	13	1	34
16581	13	3	34
16582	13	1	35
16583	13	3	35
16584	13	1	36
16585	13	3	36
16586	13	1	37
16587	13	3	37
16588	13	1	38
16589	13	3	38
16590	13	1	39
16591	13	3	39
16592	13	1	40
16593	13	3	40
16594	13	1	41
16595	13	3	41
16596	13	1	42
16597	13	3	42
16598	13	1	43
16599	13	3	43
16600	13	1	44
16601	13	3	44
16602	13	1	45
16603	13	3	45
16604	13	1	46
16605	13	3	46
16606	13	1	47
16607	13	3	47
16608	13	1	48
16609	13	3	48
16610	13	1	49
16611	13	3	49
16612	13	1	50
16613	13	3	50
16614	13	1	51
16615	13	3	51
16616	13	1	52
16617	13	3	52
16618	13	1	53
16619	13	3	53
16620	13	1	54
16621	13	3	54
16622	13	1	55
16623	13	3	55
16624	13	1	56
16625	13	3	56
16626	13	1	57
16627	13	3	57
16628	13	1	58
16629	13	3	58
16630	13	1	59
16631	13	3	59
16632	13	1	60
16633	13	3	60
16634	13	1	61
16635	13	3	61
16636	13	1	62
16637	13	3	62
16638	13	1	63
16639	13	3	63
16640	13	4	0
16641	13	6	0
16642	13	4	1
16643	13	6	1
16644	13	4	2
16645	13	6	2
16646	13	4	3
16647	13	6	3
16648	13	4	4
16649	13	6	4
16650	13	4	5
16651	13	6	5
16652	13	4	6
16653	13	6	6
16654	13	4	7
16655	13	6	7
16656	13	4	8
16657	13	6	8
16658	13	4	9
16659	13	6	9
16660	13	4	10
16661	13	6	10
16662	13	4	11
16663	13	6	11
16664	13	4	12
16665	13	6	12
16666	13	4	13
16667	13	6	13
16668	13	4	14
16669	13	6	14
16670	13	4	15
16671	13	6	15
16672	13	4	16
16673	13	6	16
16674	13	4	17
16675	13	6	17
16676	13	4	18
16677	13	6	18
16678	13	4	19
16679	13	6	19
16680	13	4	20
16681	13	6	20
16682	13	4	21
16683	13	6	21
16684	13	4	22
16685	13	6	22
16686	13	4	23
16687	13	6	23
16688	13	4	24
16689	13	6	24
16690	13	4	25
16691	13	6	25
16692	13	4	26
16693	13	6	26
16694	13	4	27
16695	13	6	27
16696	13	4	28
16697	13	6	28
16698	13	4	29
16699	13	6	29
16700	13	4	30
16701	13	6	30
16702	13	4	31
16703	13	6	31
16704	13	4	32
16705	13	6	32
16706	13	4	33
16707	13	6	33
16708	13	4	34
16709	13	6	34
16710	13	4	35
16711	13	6	35
16712	13	4	36
16713	13	6	36
16714	13	4	37
16715	13	6	37
16716	13	4	38
16717	13	6	38
16718	13	4	39
16719	13	6	39
16720	13	4	40
16721	13	6	40
16722	13	4	41
16723	13	6	41
16724	13	4	42
16725	13	6	42
16726	13	4	43
16727	13	6	43
16728	13	4	44
16729	13	6	44
16730	13	4	45
16731	13	6	45
16732	13	4	46
16733	13	6	46
16734	13	4	47
16735	13	6	47
16736	13	4	48
16737	13	6	48
16738	13	4	49
16739	13	6	49
16740	13	4	50
16741	13	6	50
16742	13	4	51
16743	13	6	51
16744	13	4	52
16745	13	6	52
16746	13	4	53
16747	13	6	53
16748	13	4	54
16749	13	6	54
16750	13	4	55
16751	13	6	55
16752	13	4	56
16753	13	6	56
16754	13	4	57
16755	13	6	57
16756	13	4	58
16757	13	6	58
16758	13	4	59
16759	13	6	59
16760	13	4	60
16761	13	6	60
16762	13	4	61
16763	13	6	61
16764	13	4	62
16765	13	6	62
16766	13	4	63
16767	13	6	63
16768	13	5	0
16769	13	7	0
16770	13	5	1
16771	13	7	1
16772	13	5	2
16773	13	7	2
16774	13	5	3
16775	13	7	3
16776	13	5	4
16777	13	7	4
16778	13	5	5
16779	13	7	5
16780	13	5	6
16781	13	7	6
16782	13	5	7
16783	13	7	7
16784	13	5	8
16785	13	7	8
16786	13	5	9
16787	13	7	9
16788	13	5	10
16789	13	7	10
16790	13	5	11
16791	13	7	11
16792	13	5	12
16793	13	7	12
16794	13	5	13
16795	13	7	13
16796	13	5	14
16797	13	7	14
16798	13	5	15
16799	13	7	15
16800	13	5	16
16801	13	7	16
16802	13	5	17
16803	13	7	17
16804	13	5	18
16805	13	7	18
16806	13	5	19
16807	13	7	19
16808	13	5	20
16809	13	7	20
16810	13	5	21
16811	13	7	21
16812	13	5	22
16813	13	7	22
16814	13	5	23
16815	13	7	23
16816	13	5	24
16817	13	7	24
16818	13	5	25
16819	13	7	25
16820	13	5	26
16821	13	7	26
16822	13	5	27
16823	13	7	27
16824	13	5	28
16825	13	7	28
16826	13	5	29
16827	13	7	29
16828	13	5	30
16829	13	7	30
16830	13	5	31
16831	13	7	31
16832	13	5	32
16833	13	7	32
16834	13	5	33
16835	13	7	33
16836	13	5	34
16837	13	7	34
16838	13	5	35
16839	13	7	35
16840	13	5	36
16841	13	7	36
16842	13	5	37
16843	13	7	37
16844	13	5	38
16845	13	7	38
16846	13	5	39
16847	13	7	39
16848	13	5	40
16849	13	7	40
16850	13	5	41
16851	13	7	41
16852	13	5	42
16853	13	7	42
16854	13	5	43
16855	13	7	43
16856	13	5	44
16857	13	7	44
16858	13	5	45
16859	13	7	45
16860	13	5	46
16861	13	7	46
16862	13	5	47
16863	13	7	47
16864	13	5	48
16865	13	7	48
16866	13	5	49
16867	13	7	49
16868	13	5	50
16869	13	7	50
16870	13	5	51
16871	13	7	51
16872	13	5	52
16873	13	7	52
16874	13	5	53
16875	13	7	53
16876	13	5	54
16877	13	7	54
16878	13	5	55
16879	13	7	55
16880	13	5	56
16881	13	7	56
16882	13	5	57
16883	13	7	57
16884	13	5	58
16885	13	7	58
16886	13	5	59
16887	13	7	59
16888	13	5	60
16889	13	7	60
16890	13	5	61
16891	13	7	61
16892	13	5	62
16893	13	7	62
16894	13	5	63
16895	13	7	63
16896	13	8	0
16897	13	10	0
16898	13	8	1
16899	13	10	1
16900	13	8	2
16901	13	10	2
16902	13	8	3
16903	13	10	3
16904	13	8	4
16905	13	10	4
16906	13	8	5
16907	13	10	5
16908	13	8	6
16909	13	10	6
16910	13	8	7
16911	13	10	7
16912	13	8	8
16913	13	10	8
16914	13	8	9
16915	13	10	9
16916	13	8	10
16917	13	10	10
16918	13	8	11
16919	13	10	11
16920	13	8	12
16921	13	10	12
16922	13	8	13
16923	13	10	13
16924	13	8	14
16925	13	10	14
16926	13	8	15
16927	13	10	15
16928	13	8	16
16929	13	10	16
16930	13	8	17
16931	13	10	17
16932	13	8	18
16933	13	10	18
16934	13	8	19
16935	13	10	19
16936	13	8	20
16937	13	10	20
16938	13	8	21
16939	13	10	21
16940	13	8	22
16941	13	10	22
16942	13	8	23
16943	13	10	23
16944	13	8	24
16945	13	10	24
16946	13	8	25
16947	13	10	25
16948	13	8	26
16949	13	10	26
16950	13	8	27
16951	13	10	27
16952	13	8	28
16953	13	10	28
16954	13	8	29
16955	13	10	29
16956	13	8	30
16957	13	10	30
16958	13	8	31
16959	13	10	31
16960	13	8	32
16961	13	10	32
16962	13	8	33
16963	13	10	33
16964	13	8	34
16965	13	10	34
16966	13	8	35
16967	13	10	35
16968	13	8	36
16969	13	10	36
16970	13	8	37
16971	13	10	37
16972	13	8	38
16973	13	10	38
16974	13	8	39
16975	13	10	39
16976	13	8	40
16977	13	10	40
16978	13	8	41
16979	13	10	41
16980	13	8	42
16981	13	10	42
16982	13	8	43
16983	13	10	43
16984	13	8	44
16985	13	10	44
16986	13	8	45
16987	13	10	45
16988	13	8	46
16989	13	10	46
16990	13	8	47
16991	13	10	47
16992	13	8	48
16993	13	10	48
16994	13	8	49
16995	13	10	49
16996	13	8	50
16997	13	10	50
16998	13	8	51
16999	13	10	51
17000	13	8	52
17001	13	10	52
17002	13	8	53
17003	13	10	53
17004	13	8	54
17005	13	10	54
17006	13	8	55
17007	13	10	55
17008	13	8	56
17009	13	10	56
17010	13	8	57
17011	13	10	57
17012	13	8	58
17013	13	10	58
17014	13	8	59
17015	13	10	59
17016	13	8	60
17017	13	10	60
17018	13	8	61
17019	13	10	61
17020	13	8	62
17021	13	10	62
17022	13	8	63
17023	13	10	63
17024	13	9	0
17025	13	11	0
17026	13	9	1
17027	13	11	1
17028	13	9	2
17029	13	11	2
17030	13	9	3
17031	13	11	3
17032	13	9	4
17033	13	11	4
17034	13	9	5
17035	13	11	5
17036	13	9	6
17037	13	11	6
17038	13	9	7
17039	13	11	7
17040	13	9	8
17041	13	11	8
17042	13	9	9
17043	13	11	9
17044	13	9	10
17045	13	11	10
17046	13	9	11
17047	13	11	11
17048	13	9	12
17049	13	11	12
17050	13	9	13
17051	13	11	13
17052	13	9	14
17053	13	11	14
17054	13	9	15
17055	13	11	15
17056	13	9	16
17057	13	11	16
17058	13	9	17
17059	13	11	17
17060	13	9	18
17061	13	11	18
17062	13	9	19
17063	13	11	19
17064	13	9	20
17065	13	11	20
17066	13	9	21
17067	13	11	21
17068	13	9	22
17069	13	11	22
17070	13	9	23
17071	13	11	23
17072	13	9	24
17073	13	11	24
17074	13	9	25
17075	13	11	25
17076	13	9	26
17077	13	11	26
17078	13	9	27
17079	13	11	27
17080	13	9	28
17081	13	11	28
17082	13	9	29
17083	13	11	29
17084	13	9	30
17085	13	11	30
17086	13	9	31
17087	13	11	31
17088	13	9	32
17089	13	11	32
17090	13	9	33
17091	13	11	33
17092	13	9	34
17093	13	11	34
17094	13	9	35
17095	13	11	35
17096	13	9	36
17097	13	11	36
17098	13	9	37
17099	13	11	37
17100	13	9	38
17101	13	11	38
17102	13	9	39
17103	13	11	39
17104	13	9	40
17105	13	11	40
17106	13	9	41
17107	13	11	41
17108	13	9	42
17109	13	11	42
17110	13	9	43
17111	13	11	43
17112	13	9	44
17113	13	11	44
17114	13	9	45
17115	13	11	45
17116	13	9	46
17117	13	11	46
17118	13	9	47
17119	13	11	47
17120	13	9	48
17121	13	11	48
17122	13	9	49
17123	13	11	49
17124	13	9	50
17125	13	11	50
17126	13	9	51
17127	13	11	51
17128	13	9	52
17129	13	11	52
17130	13	9	53
17131	13	11	53
17132	13	9	54
17133	13	11	54
17134	13	9	55
17135	13	11	55
17136	13	9	56
17137	13	11	56
17138	13	9	57
17139	13	11	57
17140	13	9	58
17141	13	11	58
17142	13	9	59
17143	13	11	59
17144	13	9	60
17145	13	11	60
17146	13	9	61
17147	13	11	61
17148	13	9	62
17149	13	11	62
17150	13	9	63
17151	13	11	63
17152	13	12	0
17153	13	14	0
17154	13	12	1
17155	13	14	1
17156	13	12	2
17157	13	14	2
17158	13	12	3
17159	13	14	3
17160	13	12	4
17161	13	14	4
17162	13	12	5
17163	13	14	5
17164	13	12	6
17165	13	14	6
17166	13	12	7
17167	13	14	7
17168	13	12	8
17169	13	14	8
17170	13	12	9
17171	13	14	9
17172	13	12	10
17173	13	14	10
17174	13	12	11
17175	13	14	11
17176	13	12	12
17177	13	14	12
17178	13	12	13
17179	13	14	13
17180	13	12	14
17181	13	14	14
17182	13	12	15
17183	13	14	15
17184	13	12	16
17185	13	14	16
17186	13	12	17
17187	13	14	17
17188	13	12	18
17189	13	14	18
17190	13	12	19
17191	13	14	19
17192	13	12	20
17193	13	14	20
17194	13	12	21
17195	13	14	21
17196	13	12	22
17197	13	14	22
17198	13	12	23
17199	13	14	23
17200	13	12	24
17201	13	14	24
17202	13	12	25
17203	13	14	25
17204	13	12	26
17205	13	14	26
17206	13	12	27
17207	13	14	27
17208	13	12	28
17209	13	14	28
17210	13	12	29
17211	13	14	29
17212	13	12	30
17213	13	14	30
17214	13	12	31
17215	13	14	31
17216	13	12	32
17217	13	14	32
17218	13	12	33
17219	13	14	33
17220	13	12	34
17221	13	14	34
17222	13	12	35
17223	13	14	35
17224	13	12	36
17225	13	14	36
17226	13	12	37
17227	13	14	37
17228	13	12	38
17229	13	14	38
17230	13	12	39
17231	13	14	39
17232	13	12	40
17233	13	14	40
17234	13	12	41
17235	13	14	41
17236	13	12	42
17237	13	14	42
17238	13	12	43
17239	13	14	43
17240	13	12	44
17241	13	14	44
17242	13	12	45
17243	13	14	45
17244	13	12	46
17245	13	14	46
17246	13	12	47
17247	13	14	47
17248	13	12	48
17249	13	14	48
17250	13	12	49
17251	13	14	49
17252	13	12	50
17253	13	14	50
17254	13	12	51
17255	13	14	51
17256	13	12	52
17257	13	14	52
17258	13	12	53
17259	13	14	53
17260	13	12	54
17261	13	14	54
17262	13	12	55
17263	13	14	55
17264	13	12	56
17265	13	14	56
17266	13	12	57
17267	13	14	57
17268	13	12	58
17269	13	14	58
17270	13	12	59
17271	13	14	59
17272	13	12	60
17273	13	14	60
17274	13	12	61
17275	13	14	61
17276	13	12	62
17277	13	14	62
17278	13	12	63
17279	13	14	63
17280	13	13	0
17281	13	15	0
17282	13	13	1
17283	13	15	1
17284	13	13	2
17285	13	15	2
17286	13	13	3
17287	13	15	3
17288	13	13	4
17289	13	15	4
17290	13	13	5
17291	13	15	5
17292	13	13	6
17293	13	15	6
17294	13	13	7
17295	13	15	7
17296	13	13	8
17297	13	15	8
17298	13	13	9
17299	13	15	9
17300	13	13	10
17301	13	15	10
17302	13	13	11
17303	13	15	11
17304	13	13	12
17305	13	15	12
17306	13	13	13
17307	13	15	13
17308	13	13	14
17309	13	15	14
17310	13	13	15
17311	13	15	15
17312	13	13	16
17313	13	15	16
17314	13	13	17
17315	13	15	17
17316	13	13	18
17317	13	15	18
17318	13	13	19
17319	13	15	19
17320	13	13	20
17321	13	15	20
17322	13	13	21
17323	13	15	21
17324	13	13	22
17325	13	15	22
17326	13	13	23
17327	13	15	23
17328	13	13	24
17329	13	15	24
17330	13	13	25
17331	13	15	25
17332	13	13	26
17333	13	15	26
17334	13	13	27
17335	13	15	27
17336	13	13	28
17337	13	15	28
17338	13	13	29
17339	13	15	29
17340	13	13	30
17341	13	15	30
17342	13	13	31
17343	13	15	31
17344	13	13	32
17345	13	15	32
17346	13	13	33
17347	13	15	33
17348	13	13	34
17349	13	15	34
17350	13	13	35
17351	13	15	35
17352	13	13	36
17353	13	15	36
17354	13	13	37
17355	13	15	37
17356	13	13	38
17357	13	15	38
17358	13	13	39
17359	13	15	39
17360	13	13	40
17361	13	15	40
17362	13	13	41
17363	13	15	41
17364	13	13	42
17365	13	15	42
17366	13	13	43
17367	13	15	43
17368	13	13	44
17369	13	15	44
17370	13	13	45
17371	13	15	45
17372	13	13	46
17373	13	15	46
17374	13	13	47
17375	13	15	47
17376	13	13	48
17377	13	15	48
17378	13	13	49
17379	13	15	49
17380	13	13	50
17381	13	15	50
17382	13	13	51
17383	13	15	51
17384	13	13	52
17385	13	15	52
17386	13	13	53
17387	13	15	53
17388	13	13	54
17389	13	15	54
17390	13	13	55
17391	13	15	55
17392	13	13	56
17393	13	15	56
17394	13	13	57
17395	13	15	57
17396	13	13	58
17397	13	15	58
17398	13	13	59
17399	13	15	59
17400	13	13	60
17401	13	15	60
17402	13	13	61
17403	13	15	61
17404	13	13	62
17405	13	15	62
17406	13	13	63
17407	13	15	63
17408	13	16	0
17409	13	18	0
17410	13	16	1
17411	13	18	1
17412	13	16	2
17413	13	18	2
17414	13	16	3
17415	13	18	3
17416	13	16	4
17417	13	18	4
17418	13	16	5
17419	13	18	5
17420	13	16	6
17421	13	18	6
17422	13	16	7
17423	13	18	7
17424	13	16	8
17425	13	18	8
17426	13	16	9
17427	13	18	9
17428	13	16	10
17429	13	18	10
17430	13	16	11
17431	13	18	11
17432	13	16	12
17433	13	18	12
17434	13	16	13
17435	13	18	13
17436	13	16	14
17437	13	18	14
17438	13	16	15
17439	13	18	15
17440	13	16	16
17441	13	18	16
17442	13	16	17
17443	13	18	17
17444	13	16	18
17445	13	18	18
17446	13	16	19
